"","source","snippet","summary","date","doc_type","id","headline","author"
"289","https://www.nytimes.com/1996/11/05/nyregion/safir-taking-drug-war-on-the-road-seeks-help.html","New York City's Police Commissioner, Howard Safir, brought his campaign against drug dealing in Washington Heights here today, asking officials for help in bringing Dominican fugitives to justice.     Mr. Safir's two-day diplomatic foray is part o...","New York City Police Commissioner Howard Safir brings his campaign against drug dealing in Washington Heights to Santo Domingo, Dominican Republic; asks local officials for help in bringing Dominican fugitives to justice (M)","1996","News","4fd1cd318eb7c8105d703f66","Safir, Taking Drug War On the Road, Seeks Help","By CLIFFORD KRAUSS"
"290","https://www.nytimes.com/1996/12/08/nyregion/youths-pastime-disrupting-communities.html","LIKE elderly pensioners who take daily constitutionals along promenades on the French Riviera, students from the Robert E. Bell Middle School here view their Friday afternoon wanderings through the village center as a right, if not a rite of passa...","Congregating by pre-teens in village center of Chappaqua, New York, in afternoons upsets some merchants and older residents; photos; supervised youth centers seem to have little appeal for exuberant youngsters enjoying new-found independence (S)","1996","News","4fd1f7758eb7c8105d7525c7","Youths' Pastime Disrupting Communities","By MERRI ROSENBERG"
"291","https://www.nytimes.com/1995/11/04/nyregion/man-accused-of-fake-calls-one-led-to-an-officer-s-death.html","Since the beginning of September, officers from the 10th Precinct in Chelsea  had responded more than a dozen times to false reports of pistol-toting men, drug deals and gunshots in the blocks around the Chelsea Houses on West 26th Street.        ...",NA,"1995","News","4fd1ec488eb7c8105d73d485","Man Accused of Fake Calls; One Led to an Officer's Death","By RANDY KENNEDY"
"293","https://www.nytimes.com/1996/09/19/nyregion/data-shows-school-crime-is-dropping.html","Schools Chancellor Rudy Crew said yesterday that reports of assault, robbery, weapons possession and other violent crimes in the New York City schools fell during the last school year. But he said the degree of  improvement was not entirely clear ...","New York City Schools Chancellor Rudy Crew says that reports of assault, robbery, weapons possession and other violent crimes in city's schools fell during last school year; says, however, that degree of improvement is not entirely clear because of changes in way Board of Education collected such statistics; photo; chart (M)","1996","News","4fd1edd58eb7c8105d74007f","Data Shows School Crime Is Dropping","By JACQUES STEINBERG"
"295","https://www.nytimes.com/1996/11/10/world/drug-war-forces-rio-to-dodge-its-bullets.html","The victims were standing at bus stops, attending university classes, chatting with friends on a balmy night or watching a circus. They have included a baby in his father's arms, children playing in front of their houses and a visitor to the Gover...","Stray bullets from guns of drug traffickers are taking increasing toll among innocent bystanders in Rio de Janeiro; candidates in mayoral election campaign across city, even as rival drug gangs carry on parallel war for control of underworld; estimated 18 people were hit by stray bullets in last two years; crime has long been inescapable feature of life in Rio, but recent violence has spilled over into most expensive neighborhooods (S)","1996","News","4fd1fcd18eb7c8105d75c3a6","Drug War Forces Rio To Dodge Its Bullets","By DIANA JEAN SCHEMO"
"296","https://www.nytimes.com/1995/05/01/nyregion/housing-police-folded-into-citywide-force.html","Just before midnight yesterday, housing police officers in the Melrose section of the Bronx fastened a plastic plate high on the wall behind the station desk bearing the shield of the New York City Police Department. For the officers there, the ac...",NA,"1995","News","4fd1bbcf8eb7c8105d6e6ff6","Housing Police Folded Into Citywide Force","By JONATHAN P. HICKS"
"298","https://www.nytimes.com/1996/09/17/world/america-s-habit-of-force-in-haiti.html","The 23,000 American troops who landed here two years ago this week to restore President Jean-Bertrand Aristide and democracy in Haiti have long since gone. But the United States continues to be deeply involved in the day-to-day management of this ...","Analysis: US continues to be deeply involved in day-to-day management of Haiti and reliant on unilateral application of force to achieve its objectives, two years after troops restored democracy; recent deployment of unit to replace Pres Rene Preval's security detail, underscores Clinton Administration's determination not to let security situation on island unravel, even if it means operating independently of allies, or offending them (M)","1996","An Analysis; News Analysis","4fd208e08eb7c8105d774481","America's Habit of Force in Haiti","By LARRY ROHTER"
"300","https://www.nytimes.com/1996/10/27/travel/israeli-tourism-officials-count-their-losses.html","FOR Israel's tourist industry, the images of Palestinians and Israelis shooting it out last month made a bad year worse.     No matter that the clashes lasted only three days and the shooting was restricted to a handful of isolated zones. After th...","Israeli tourism officials report cancellations by travelers concerned about recent Palestinian violence (S)","1996","News","4fd1f3848eb7c8105d74baa7","Israeli Tourism Officials Count Their Losses","By SERGE SCHMEMANN"
"301","https://www.nytimes.com/1997/02/23/magazine/clinton-crazy.html","The day before the election last November, Larry Nichols met me at Gibson's 286 Family Restaurant in Conway, Ark., a half hour from Little Rock, and after a lunch topped off with chocolate pie, drove with me in his mother's gold Mercury Marquis to...","Philip Weiss article about fanatical 'Clinton crazies' who spend their lives hating the President; crazies include Arkansans like Larry Nichols and Gary Parks, who have developed monstrous view of Clinton as Satan's nephew and see themselves as martyrs; others are conservative and/or conspiratorial reporters like Ambrose Evans-Pritchard of London Sunday Telegraph, who portray Clinton as figurehead for corrupt political organization; others are freelance obsessives, for whom Internet was invented, who see high moral drama in Clinton scandals; prominent here are Hugh H Sprunt and Chris Ruddy, who devote themselves to conspiracy theorists' favorite case, suicide of White House counsel Vincent Foster; influential haters number perhaps 100, but their suspicions percolate to far larger audience; Pat Matrisciana, producer of Christian-right videos, has about 300,000 copies of his Clinton Chronicles video in circulation; photos; diagram on theories about Foster death; fixations seem to reveal less about Clinton than about strain of paranoia abroad in land, and deep distrust of Government and newspapers; Little Rock columnist Gene Lyons notes that, no matter what one thinks about Whitewater case, Clinton does not merit such hatred, except as symbol of what some people fear (L)","1997","News","4fd20cf48eb7c8105d77c92c","Clinton Crazy","By Philip Weiss"
"302","https://www.nytimes.com/1996/11/29/world/algerians-backing-constitution-seem-poised-to-accept-authority.html","Battered by five years of civil war, Algerians appeared today to approve an authoritarian new Constitution that would put an end to the country's troubled attempt to create an open democratic political system.    The new Constitution would ban Isl...","Algerians, battered by five years of civil war, apparently have approved authoritarian new Constitution that would put end to country's troubled attempt to create open democratic political system; new Constitution would ban Islamic political parties, emasculate Parliament and grant sweeping new powers to Pres Liamine Zeroual; it clearly reflects outlook of entrenched military-backed oligarchy that has ruled Alergia since independence from France in 1962; photo (M)","1996","News","4fd1fad38eb7c8105d758bd0","Algerians, Backing Constitution, Seem Poised to Accept Authority","By ROGER COHEN"
"303","https://www.nytimes.com/1996/11/17/weekinreview/war-is-hell-so-is-regulating-sex.html","AMERICAN admirals and generals like to boast that they carry around contingency plans for wars, riots and even hurricanes. But they're still stumped when it comes to solving one of their most basic problems: sex.     It's not just the recent cases...","US military's problems in trying to deal with sexual issues discussed in light of recent cases of rape and sexual harassment at Army training centers; photo (S)","1996","News","4fd1face8eb7c8105d758741","War Is Hell. So Is Regulating Sex.","By ERIC SCHMITT"
"305","https://www.nytimes.com/1996/08/27/us/supporting-cast.html","Among the speakers on this evening's program:    Jesse Jackson  National Rainbow Coalition  The Rev. Jesse Jackson, 54, ran for President in 1984 and again in 1988. Early in his career Mr. Jackson was an assistant to the Rev. Dr. Martin Luther Kin...","Speakers on second night of Democratic National Convention in Chicago will include Rev Jesse Jackson, Sens Joseph Biden and John Kerry and Reprs John Lewis and Lynn Rivers; photos (M)","1996","News","4fd1f2108eb7c8105d7492ec","Supporting Cast",NA
"306","https://www.nytimes.com/1995/11/19/nyregion/private-police-for-public-housing.html","TWENTY years ago, before Stamford became a corporate mecca and before drug-related violence had become a serious problem, the city had 278 police officers. Today, despite a sharp increase in both population and violent crime,  the city has 271 off...",NA,"1995","News","4fd1ec448eb7c8105d73d12a","Private Police for Public Housing","By JACK CAVANAUGH"
"307","https://www.nytimes.com/1996/01/25/nyregion/police-patrols-to-increase-where-child-was-shot.html","One day after a 9-year-old was caught in a crossfire of bullets on his way to school on the Upper West Side, police officials announced yesterday that they would station more officers in the area as children walk to and from the school.         Mo...",NA,"1996","News","4fd1d5be8eb7c8105d714117","Police Patrols To Increase Where Child Was Shot","By LIZETTE ALVAREZ"
"308","https://www.nytimes.com/1996/07/13/nyregion/despite-brawl-after-a-match-bouts-will-stay-at-the-garden.html","A day after a bone-crushing brawl between rival retinues and angry fans who began landing blows once the professional fighters had been stopped, Madison Square Garden officials said yesterday that they would continue staging boxing matches.       ...",NA,"1996","News","4fd1d3dc8eb7c8105d7104a9","Despite Brawl After a Match, Bouts Will Stay at the Garden","By JAMES BARRON"
"309","https://www.nytimes.com/1996/09/22/realestate/asian-investment-is-on-the-rise-in-los-angeles.html","JAPANESE investment in the top hotels and office towers in Los Angeles soared during the 1980's and then crashed with the real estate market in the early 1990's. Now, Asian investment is once again increasing, mainly from Taiwan, Hong Kong and Ind...","Asian investment is increasing in Los Angeles, Calif, mainly from Taiwan, Hong Kong and Indonesia, driven partly by bargain real estate prices in Los Angeles and political uncertainty at home; in last three years, Asian-based companies have bought at least 15 buildings--office towers and hotels--in Los Angeles area, each priced at more than $10 million; photos (L)","1996","News","4fd1f5e98eb7c8105d750070","Asian Investment Is on the Rise in Los Angeles","By VERNE G. KOPYTOFF"
"310","https://www.nytimes.com/1996/09/07/world/iraqi-offensive-into-kurdish-zone-disrupts-us-plot-to-oust-hussein.html","Saddam Hussein's assault on the Kurdish zone in northern Iraq has undermined a covert operation by the Central Intelligence Agency aimed at overthrowing the Iraqi leader, senior Administration officials say.    The handful of C.I.A. clandestine of...","Saddam Hussein's assault on Kurdish zone in northern Iraq has undermined covert operation by Central Intelligence Agency aimed at overthrowing Iraqi leader, senior Clinton Administration officials say; handful of CIA officers recently fled country as Iraqi forces occupied Erbil; Pres Clinton expanded covert operation in Jan, signing secret order directing CIA to provide weapons, organize some military training and install some intelligence-gathering equipment for fractious groups seeking to unseat Hussein (M)","1996","News","4fd1cbce8eb7c8105d7016dc","Iraqi Offensive Into Kurdish Zone Disrupts U.S. Plot to Oust Hussein","By TIM WEINER"
"311","https://www.nytimes.com/1996/07/13/sports/on-boxing-newman-s-emotions-often-invade-the-ring.html","Rock Newman has always had his fighter's interest at heart. ""It is the manager's job to get his guy the easiest fight for the most money,"" he has said. And that fervor has indeed made tens of millions of dollars for Riddick Bowe, although it has c...",NA,"1996","News","4fd1d8d68eb7c8105d717deb","Newman's Emotions Often Invade the Ring","By Gerald Eskenazi"
"312","https://www.nytimes.com/1996/07/03/nyregion/1996-data-show-crime-rates-are-still-falling-in-new-york.html","After two consecutive years of plunging citywide crime rates, fresh New York  City police statistics show that murder, burglary, robbery and other serious crimes are dropping sharply again this year across the city and once again at an acceleratin...",NA,"1996","News","4fd1d3da8eb7c8105d7102ff","1996 Data Show Crime Rates Are Still Falling in New York","By CLIFFORD KRAUSS"
"313","https://www.nytimes.com/1996/07/28/world/hebron-is-tense-over-delay-in-israeli-withdrawal.html","By now, the brown and yellow concrete blocks placed in this city's heart were to have marked a clear line between Israeli and Palestinian authority.         Instead they lie unheeded, monuments to a deadline that has passed and to the unmet promis...",NA,"1996","News","4fd1d8d78eb7c8105d717e9b","Hebron Is Tense Over Delay in Israeli Withdrawal","By DOUGLAS JEHL"
"314","https://www.nytimes.com/1996/08/22/world/oil-companies-buying-an-army-to-ward-off-rebels-in-colombia.html","Emboldened by the political disarray in Colombia, guerrilla factions have been increasing their attacks against oil exploration and production sites, leading foreign oil companies operating here to begin directly paying the Colombian military to d...","Foreign oil companies in Colombia are paying military to protect installations, which have come under increasing attacks by guerrillas; British Petroleum Exploration has signed three-year agreement with military, valued at between $54 million to $60 million, to create battalion of 150 officers and 500 soldiers to protect expansion and construction of sprawling production sites, and new and more expansive agreements are being negotiated by other companies; trend underscores increasing independence of country's military in period of deep political instability; critics say it underscores privatization of Colombian army as foreign companies are being forced to assume responsibilities of Govt, such as financing development and security and buying themselves entire military platoons; photo; map (M)","1996","News","4fd207e18eb7c8105d7723b5","Oil Companies Buying an Army To Ward Off Rebels in Colombia","By DIANA JEAN SCHEMO"
"315","https://www.nytimes.com/1996/07/20/world/9-caribbean-nations-open-waters-to-us-drug-pursuit.html","In what American officials describe as a significant advance in the effort to combat drug trafficking in the Caribbean, the United States has negotiated ""hot  pursuit"" agreements under which nine nations have opened their territorial waters to Coa...",NA,"1996","News","4fd1f6468eb7c8105d750abe","9 Caribbean Nations Open Waters to U.S. Drug Pursuit","By LARRY ROHTER"
"316","https://www.nytimes.com/1996/08/17/nyregion/news-summary-898856.html","International   2-5    INTIMIDATION IN BOSNIA    NATO officers say that the opposition party in Bosnia is being terrorized by agents of the Muslim-dominated Government, further eroding any pretense of fairness in the coming national elections.   1...",NA,"1996","Summary","4fd1f38a8eb7c8105d74be00","News Summary",NA
"317","https://www.nytimes.com/1995/04/01/nyregion/giuliani-wins-police-merger-in-mta-vote.html","Accomplishing what two Mayors before him had tried and failed to do, Mayor Rudolph W. Giuliani won final agreement yesterday to merge the transit force with the New York City Police Department, after promising to maintain roughly the present level...",NA,"1995","News","4fd1ff228eb7c8105d7608c7","Giuliani Wins Police Merger In M.T.A. Vote","By STEVEN LEE MYERS"
"318","https://www.nytimes.com/1996/09/18/garden/today-s-fish-straight-from-the-farm.html","CAN the day be far off when diners speak lovingly of fish that swim freely in the sea, just as they do now of free-range chickens?    Fish caught in nets or on lines are not yet a thing of the past. But the number of fish raised on farms has doubl...","Number of fish raised on farms has doubled in last decade; Federal and industry experts say that salmon is farm-raised in nearly every country with access to cold, deep water, and half shrimp eaten in country comes from farms; treasured bay scallops, found wild in a limited area between Long Island and Cape Cod, are exported by the ton from farms in China; photo (M)","1996","News","4fd1f5e58eb7c8105d74fe23","Today's Fish: Straight From The Farm","By MARK BITTMAN"
"320","https://www.nytimes.com/1996/06/28/nyregion/more-violence-disrupts-rikers-island.html","In the third and most serious outbreak of violence this week in the city jails, four prisoners were shot yesterday in a Rikers Island dormitory by an inmate with a derringer-type gun that had been smuggled in, correction officials said.         Th...",NA,"1996","News","4fd1d3e08eb7c8105d710838","More Violence Disrupts Rikers Island","By DONATELLA LORCH"
"322","https://www.nytimes.com/1995/04/03/world/many-haitians-fearful-despite-un-presence.html","Despite the new United Nations mission of establishing a ""safe and stable environment"" in Haiti, there is growing nervousness among its people about the future. The unease stems from an increase in crime and the lack of any immediate and widesprea...",NA,"1995","News","4fd1ef0f8eb7c8105d743111","Many Haitians Fearful Despite U.N. Presence","By LARRY ROHTER"
"323","https://www.nytimes.com/1996/03/03/news/serbs-may-sever-some-nato-contacts.html","NATO officials said today that the Bosnian Serbs had indicated that they might sever some ties with the peacekeeping force after the indictment of one of their generals by the war crimes tribunal at The Hague.         A letter from Bosnian Serb mi...",NA,"1996","News","4fd1d2e88eb7c8105d70e9e0","Serbs May Sever Some NATO Contacts","AP"
"324","https://www.nytimes.com/1996/02/05/world/un-tries-to-allay-fears-of-sarajevo-serbs.html","Simo Tusevljak, the chief of the criminal division for the Serbian police in  this suburb of Sarajevo, is now required to uphold the laws and constitution of  what he calls ""those Muslim fanatics"" in his more diplomatic moments.         ""You must ...",NA,"1996","News","4fd1f0278eb7c8105d745ca1","U.N. Tries to Allay Fears of Sarajevo Serbs","By CHRIS HEDGES"
"325","https://www.nytimes.com/1996/03/31/nyregion/our-towns-crack-makes-its-spring-trip-up-the-hudson.html","THE spring tourist season begins here after Easter, when people from New York City and thereabouts start coming up to make a day of the 36 antique stores along Warren Street. But the spring drug-dealing season, when youths commute the 120 miles fr...",NA,"1996","News","4fd1d3768eb7c8105d70fc0d","Our Towns;Crack Makes Its Spring Trip Up the Hudson","By EVELYN NIEVES"
"326","https://www.nytimes.com/1996/05/24/world/india-sends-in-troops-to-make-sure-kashmiris-cast-votes.html","Indian troops moved into villages and urban neighborhoods across the Vale of  Kashmir at dawn today, rousing Muslims from their beds to vote in the first election to be held in the only Indian state with a Muslim majority since a Muslim separatist...",NA,"1996","News","4fd1f06b8eb7c8105d7463aa","India Sends In Troops to Make Sure Kashmiris Cast Votes","By JOHN F. BURNS"
"327","https://www.nytimes.com/1994/08/07/nyregion/as-police-force-adds-to-ranks-some-promises-still-unfulfilled.html","Four summers ago, the Dinkins administration began a huge expansion of New York City's police forces and promoted its goal with a reassuring slogan: ""The beat cop is back.""   With an infusion of funds for a program that promised ""Safe Streets, Saf...",NA,"1994","News","4fd1b6a18eb7c8105d6dcc20","As Police Force Adds to Ranks, Some Promises Still Unfulfilled","By SAM ROBERTS"
"328","https://www.nytimes.com/1996/03/20/world/balkan-peace-outlook-bosnia-s-checkerboard-partition-instability-more-likely.html","According to the Dayton peace agreement, the return of Sarajevo's largely Serbian suburbs to Government control was supposed to be an important step toward rebuilding a multi-ethnic country. But this morning, when the Bosnian police entered the la...",NA,"1996","An Analysis; News Analysis","4fd1df5e8eb7c8105d72494f","Bosnia's Checkerboard Partition: Instability More Likely","By CHRIS HEDGES"
"330","https://www.nytimes.com/1996/03/10/weekinreview/ideas-trends-guns-one-nation-bars-the-other-requires.html","Relaxing at a firing range where the thunder of a dozen submachine guns threatens to set off avalanches in the snow-capped Alps above, Frederic Oguey comes across as just another 13-year-old with sandy hair, a toothy grin and his  own assault rifl...",NA,"1996","News","4fd1c7818eb7c8105d6f9469","Ideas & Trends;Guns: One Nation Bars, The Other Requires","By NICHOLAS D. KRISTOF"
"331","https://www.nytimes.com/1996/02/12/world/venezuelans-see-clashes-resuming.html","After weeks of anti-Government protests, Venezuelans put aside their rancor over collapsing living standards during Pope John Paul II's visit this weekend,  but the country was bracing for more conflict as he flew back to Rome tonight.         ""He...",NA,"1996","News","4fd206388eb7c8105d76f051","Venezuelans See Clashes Resuming","By SAM DILLON"
"332","https://www.nytimes.com/1995/03/17/nyregion/policing-on-st-patrick-s-day-trying-to-do-more-with-less.html","The St. Patrick's Day parade today kicks off New York's parade season. By the end of the year, after the Gay Pride parade, West Indian Day parade and the parade marking the 50th anniversary of the end of World War II, more than 100 marches will ha...",NA,"1995","News","4fd1ff248eb7c8105d760aaa","Policing on St. Patrick's Day: Trying to Do More With Less","By CHUCK SUDETIC"
"333","https://www.nytimes.com/1996/03/24/weekinreview/where-there-s-smoke-there-s-a-plan-of-attack.html","THE New York City Fire Department, the largest in the world, is admired for its training and efficiency. Its dispatch systems, response networks and on-scene strategies are widely emulated.          But the department acknowledges that there is ro...",NA,"1996","News","4fd206328eb7c8105d76ec34","Where There's Smoke, There's a Plan of Attack","By JOE WARD"
"334","https://www.nytimes.com/1996/01/24/world/fearing-attack-us-is-tightening-bosnia-security.html","American forces in Bosnia have heightened security after intelligence reports suggested that militant Muslim groups were planning attacks against American targets in Bosnia.         The reports said the attacks were intended as retaliation for the...",NA,"1996","News","4fd2063d8eb7c8105d76f489","FEARING ATTACK, U.S. IS TIGHTENING BOSNIA SECURITY","By CHRIS HEDGES"
"335","https://www.nytimes.com/1996/02/15/business/what-s-next-tail-fins-fast-speeds-and-big-cars-send-gas-consumption-up.html","Gas guzzling is back.         Americans are driving bigger cars and trucks longer distances and at higher speeds -- ignoring warnings about increased pollution or another oil shock.   ",NA,"1996","News","4fd1f0298eb7c8105d745ddb","What's Next, Tail Fins?;Fast Speeds and Big Cars Send Gas Consumption Up","By AGIS SALPUKAS"
"336","https://www.nytimes.com/1996/02/26/us/drug-incident-shakes-a-school-campus.html","Nestled since 1909 in the sheltering hills of western Massachusetts, the Berkshire School has earned a reputation as one of the more nurturing private secondary schools in New England.         Then last month, a substance thought to be the illegal...",NA,"1996","News","4fd2063b8eb7c8105d76f21d","Drug Incident Shakes a School Campus","By CHRISTOPHER S. WREN"
"338","https://www.nytimes.com/1996/02/18/weekinreview/an-economic-basket-case-in-north-korea-the-threat-is-total-collapse.html","JUST two years ago, the Clinton Administration's biggest fear about North Korea was its determination to develop nuclear weapons -- a determination that could have led to war with the South. That worry was allayed after North Korea promised not to...",NA,"1996","News","4fd1d9b58eb7c8105d7196ca","In North Korea the Threat is Total Collapse","By ELAINE SCIOLINO"
"339","https://www.nytimes.com/1995/11/04/nyregion/metro-digest-010006.html","    STATE PROPOSES TOUGHER REGENTS EXAMS   ",NA,"1995","Summary","4fd1f3c98eb7c8105d74c20f","METRO DIGEST",NA
"340","https://www.nytimes.com/1995/12/03/world/welcome-mat-is-wearing-thin-for-gi-s-in-asia.html","Half a century after American troops waded ashore on Japan and liberated Korea, a growing number of people are suggesting that it is time they left.   ",NA,"1995","News","4fd1ece88eb7c8105d73e902","Welcome Mat Is Wearing Thin for G.I.'s in Asia","By NICHOLAS D. KRISTOF"
"341","https://www.nytimes.com/1994/10/13/nyregion/transit-police-get-funds-to-put-officers-on-buses.html","With great political fanfare, President Clinton announced today the first Federal grants under new crime legislation that he said would be used to help hire almost 3,000 police officers around the nation.   In the New York region, the biggest gran...",NA,"1994","News","4fd1f49d8eb7c8105d74dea4","Transit Police Get Funds To Put Officers on Buses","By STEPHEN LABATON"
"342","https://www.nytimes.com/1995/12/09/us/in-south-drug-abusers-turn-to-a-smuggled-sedative.html","A prescription drug sold abroad is becoming the fastest-growing abused drug among young people in Florida and one that has found its way to a dozen other states, law-enforcement officials say.         Manufactured by Hoffmann-La Roche, the Swiss p...",NA,"1995","News","4fd1d1b98eb7c8105d70c3b4","In South, Drug Abusers Turn to a Smuggled Sedative","By MIREYA NAVARRO"
"343","https://www.nytimes.com/1996/01/11/world/chechen-raiders-give-up-hospital-and-are-fired-on.html","For a while it appeared that the crisis was easing: the Chechen rebels who had seizednearly 2,000 hostages on Tuesday at a small hospital in southern Russia were permitted to flee Wednesday morning -- still with 130 of their hostages -- and head t...",NA,"1996","News","4fd1d1808eb7c8105d70c285","CHECHEN RAIDERS GIVE UP HOSPITAL AND ARE FIRED ON","By MICHAEL SPECTER"
"344","https://www.nytimes.com/1996/03/03/news/the-longest-war-in-the-world.html","THE BORDER REGION BETWEEN Kenya and south Sudan is a harsh, dry, fly-ridden semidesert inhabited by nomadic cattle herders. The Kenyan village of Lokichokio sprouts up incongruously, a surreal boom town where growling cargo planes lift off from a ...",NA,"1996","News","4fd1f0698eb7c8105d746205","The Longest War In the World","By Bill Berkeley"
"345","https://www.nytimes.com/1996/02/18/magazine/china-new-york-or-singapore-the-21st-century-starts-here.html","It is better not to be in Shanghai during a heat wave. I was there during the first week in September when a heat wave struck, the hottest September day in 48 years: 87 degrees at night and as humid as a steam bath. Schools closed, as did  many mu...",NA,"1996","News","4fd1f45f8eb7c8105d74d7c3","The 21st Century Starts Here","By Ian Buruma"
"346","https://www.nytimes.com/1995/09/01/world/20-muslims-held-in-france-link-to-paris-bombings-seen.html","The police arrested 20 Muslim fundamentalists in early morning raids today in Lyons and Paris, seizing weapons, fake travel documents and a gas canister like those used in three bombs that have killed seven and wounded scores in Paris.   The polic...",NA,"1995","News","4fd1cf5d8eb7c8105d70818c","20 Muslims Held in France; Link to Paris Bombings Seen","By YOUSSEF M. IBRAHIM"
"347","https://www.nytimes.com/1995/09/26/nyregion/safety-plan-too-little-for-mayor.html","Students at Adlai E. Stevenson High School in the South Bronx call the hallway outside the school cafeteria Belt Alley.   It got that name because students stop there every morning to put their belts back on after removing them so they can walk th...",NA,"1995","News","4fd1cf0a8eb7c8105d707681","Safety Plan Too Little For Mayor","By VIVIAN S. TOY"
"348","https://www.nytimes.com/1994/11/20/us/a-way-to-get-the-gunmen-get-the-guns.html","Police departments here and in Kansas City, Mo., have tried something police departments never did before to get illegal guns off the streets: They have focused on the guns in the way they have long focused on drugs and drunken drivers.   Elementa...",NA,"1994","News","4fd1f9a28eb7c8105d756c32","A Way to Get The Gunmen: Get the Guns","By FOX BUTTERFIELD"
"349","https://www.nytimes.com/1995/10/14/nyregion/broader-anti-mob-effort-to-start-at-fulton-market.html","In three months of crackdowns at the storied Fulton Fish Market, the city has raised rents, evicted a dozen companies and begun screening 800 employees to see if they are tied to organized crime.         But city officials say the most critical ph...",NA,"1995","News","4fd1c06c8eb7c8105d6eebaf","Broader Anti-Mob Effort To Start at Fulton Market","By SELWYN RAAB"
"350","https://www.nytimes.com/1995/11/30/world/tensions-build-again-in-haiti-imperiling-peace.html","Even as the United States prepares to send troops to Bosnia, the Clinton Administration suddenly finds itself struggling to prevent the unraveling of a fragile peace that began here barely a year ago with the arrival of 20,000 American soldiers at...",NA,"1995","News","4fd1ece88eb7c8105d73e8fb","Tensions Build Again in Haiti, Imperiling Peace","By LARRY ROHTER"
"351","https://www.nytimes.com/1995/09/08/nyregion/metro-digest-836995.html","MOON SPEAKS AT UNIVERSITY HE SAVED   The Rev. Sun Myung Moon received an honorary degree from the University of Bridgeport, which he effectively took over three years ago. In his first public appearance on campus since an affiliate of his Unificat...",NA,"1995","Summary","4fd201f08eb7c8105d766b93","METRO DIGEST",NA
"352","https://www.nytimes.com/1994/09/24/nyregion/drug-unit-returns-to-job-at-site-of-unrest-on-si.html","Charging from two unmarked cars with their handguns drawn, four police officers plowed through the double glass doors of a Staten Island apartment house lobby and arrested two suspected drug dealers without a struggle just before midnight on Thurs...",NA,"1994","News","4fd1e65f8eb7c8105d73271c","Drug Unit Returns to Job At Site of Unrest on S.I.","By CLIFFORD KRAUSS"
"353","https://www.nytimes.com/1994/05/08/nyregion/neighborhood-report-east-new-york-stepping-up-a-campaign-to-add-police.html","For at least five years, residents of the northern end of East New York have watched drug dealers slowly overrun their neighborhood, and for at least that long, they have asked for more police protection.   But those requests, usually made at priv...",NA,"1994","News","4fd1c5908eb7c8105d6f5d7f","Stepping Up A Campaign To Add Police","By GARRY PIERRE--PIERRE"
"354","https://www.nytimes.com/1995/12/31/nyregion/visions-of-new-york-s-future.html","Of course, New York isn't the only city that attracts dreamers. But having organized its port a century-and-a-half ago with a savvy and ruthlessness that left Boston and Philadelphia dazzled in defeat, New York perhaps has a birthright to predict ...",NA,"1995","News","4fd1d5b38eb7c8105d71382f","Visions of New York's Future",NA
"356","https://www.nytimes.com/1995/07/06/us/thousands-seek-permits-to-carry-concealed-arms.html","Randall Wright, an engineer for a military contractor, travels by subway to and from his Washington office and often works until 10 P.M. That means walking past dark, unlighted stretches of woods between the subway stop and his home here in Fairfa...",NA,"1995","News","4fd1ce2e8eb7c8105d705fb3","Thousands Seek Permits To Carry Concealed Arms","By MICHAEL JANOFSKY"
"357","https://www.nytimes.com/1995/06/27/nyregion/bill-to-track-sex-offenders-nears-passage.html","Despite deep constitutional concerns, leaders of the New York State Assembly said today that their Democratic-controlled house would give final passage this week to a bill requiring sex offenders to register with the state when they are released f...",NA,"1995","News","4fd1c8a88eb7c8105d6fb79e","Bill to Track Sex Offenders Nears Passage","By KEVIN SACK"
"358","https://www.nytimes.com/1995/07/30/nyregion/nj-law-conference-call-crime-s-down-but-why-two-views-on-a-pleasant-surprise.html","Evidence of that most unlikely of national trends, the plummeting crime rate, arrived in New Jersey last week. The state's Uniform Crime Report for 1994, released on Thursday, contained numbers that should have every police chief from Wyckoff to W...",NA,"1995","News","4fd1bfe08eb7c8105d6ee079","Crime's Down, but Why? Two Views on a Pleasant Surprise","By ANDY NEWMAN"
"359","https://www.nytimes.com/1995/07/09/nyregion/in-one-part-of-bronx-gunfire-has-eased.html","When Clark Fleming first arrived in the Bronx four years ago, robbers preyed on his building at 170th Street and Morris Avenue, drug dealers prowled the streets and gunshots echoed through the nights.   ""Every night by my window I was terrified,"" ...",NA,"1995","News","4fd1cf578eb7c8105d707cfb","In One Part Of Bronx, Gunfire Has Eased","By DAVID M. HERSZENHORN"
"360","https://www.nytimes.com/1994/09/30/world/mission-to-haiti-the-forces-us-plans-to-increase-force-in-haiti.html","Worried about growing disorder and unrest in Haiti, the Pentagon said today that rather than withdrawing American forces there, it was increasing the number, which now stands at 19,600 troops and is likely to go higher.   The Pentagon had hoped to...",NA,"1994","News","4fd1c7118eb7c8105d6f87d5","U.S. Plans To Increase Force in Haiti","By MICHAEL R. GORDON"
