"","MSACC","year","houseid","income","race","hispanic","reported","serious"
"85663",39,"1986",3,1,1,2,2,64
"85664",39,"1986",3,1,1,2,2,68
"85686",39,"1986",1,1,2,2,2,67
"85703",38,"1986",5,1,1,2,2,65
"85704",38,"1986",5,1,1,2,2,67
"85706",38,"1986",5,1,1,2,2,65
"85715",38,"1986",2,3,1,2,2,62
"85733",5,"1986",1,1,2,2,2,64
"85735",5,"1986",1,1,1,2,2,68
"85777",11,"1986",1,3,1,2,2,68
"85778",11,"1986",1,3,1,2,2,68
"85779",11,"1986",1,3,1,2,2,68
"85781",11,"1986",1,3,1,2,2,68
"85782",11,"1986",1,3,1,2,2,68
"85792",11,"1986",2,3,1,2,2,68
"85810",11,"1986",2,3,1,1,2,60
"85849",29,"1986",2,1,2,2,2,64
"85850",29,"1986",2,1,2,2,2,68
"85861",29,"1986",2,1,1,2,2,65
"85870",29,"1986",4,2,1,2,2,68
"85875",17,"1986",1,3,4,2,2,68
"85882",17,"1986",1,2,1,2,2,63
"85941",17,"1986",1,2,1,1,2,63
"85954",24,"1986",3,1,1,2,2,65
"85955",24,"1986",3,1,1,2,2,68
"85956",24,"1986",3,1,1,2,2,68
"85958",24,"1986",3,1,1,2,2,64
"85987",24,"1986",2,3,1,2,2,65
"86016",35,"1986",2,3,1,2,2,68
"86023",24,"1986",3,3,1,2,2,65
"86040",24,"1986",2,1,1,2,2,68
"86053",30,"1986",3,2,1,2,2,68
"86081",30,"1986",1,1,1,2,2,64
"86146",36,"1986",1,3,1,2,2,67
"86147",36,"1986",1,3,1,2,2,67
"86148",36,"1986",1,3,1,2,2,65
"86157",36,"1986",2,2,1,1,2,64
"86212",37,"1986",2,2,1,2,2,64
"86215",37,"1986",2,3,1,2,2,68
"86218",37,"1986",2,2,1,2,2,67
"86274",34,"1986",2,3,1,2,2,68
"86280",34,"1986",2,3,1,2,2,64
"86294",34,"1986",2,3,1,2,2,65
"86306",34,"1986",4,3,1,2,2,65
"86325",27,"1986",4,1,1,2,2,68
"86369",1,"1986",1,3,1,2,2,67
"86370",1,"1986",1,3,1,2,2,68
"86409",17,"1986",1,2,1,1,2,68
"86451",17,"1986",3,2,1,1,2,67
"86495",13,"1986",1,2,1,2,2,60
"86542",26,"1986",1,2,1,2,2,68
"86589",28,"1986",2,1,1,2,2,62
"86605",4,"1986",5,1,1,2,2,65
"86610",4,"1986",1,3,1,2,2,67
"86636",4,"1986",3,3,1,2,2,68
"86637",4,"1986",3,3,1,2,2,68
"86720",21,"1986",1,2,4,2,2,64
"86729",21,"1986",1,2,2,2,2,65
"86740",21,"1986",2,2,2,2,2,63
"86803",20,"1986",1,3,1,2,2,67
"86815",20,"1986",3,1,1,2,2,60
"86849",22,"1986",1,2,2,2,2,64
"86885",19,"1986",1,3,1,2,2,65
"86945",19,"1986",3,3,1,2,2,68
"86946",19,"1986",3,2,1,2,2,67
"86967",32,"1986",1,2,2,2,2,62
"87029",8,"1986",1,1,2,2,2,68
"87068",6,"1986",2,3,4,2,2,64
"87082",6,"1986",1,1,1,2,2,68
"87090",6,"1986",1,1,2,2,2,65
"87092",6,"1986",1,3,1,1,2,67
"87096",6,"1986",2,1,1,1,2,64
"87225",12,"1986",1,1,1,2,2,65
"87354",18,"1986",2,1,1,1,2,62
"87368",18,"1986",1,3,1,2,2,68
"87388",14,"1986",1,3,1,2,2,65
"87423",14,"1986",1,3,1,2,2,68
"87472",10,"1986",1,3,1,2,2,60
"87486",10,"1986",3,3,1,2,2,65
"87490",10,"1986",5,2,1,2,2,68
"87491",10,"1986",5,2,1,2,2,68
"87498",10,"1986",1,3,2,2,2,68
"87565",2,"1986",3,1,2,2,2,64
"87574",2,"1986",1,3,1,2,2,68
"87590",2,"1986",3,3,3,2,2,67
"87596",2,"1986",4,2,2,2,2,60
"87617",15,"1986",2,1,1,2,2,68
"87700",3,"1986",1,1,2,2,2,68
"87719",3,"1986",2,3,1,2,2,68
"87753",39,"1986",2,2,1,2,2,68
"87755",39,"1986",3,1,1,2,2,67
"87756",39,"1986",3,1,1,2,2,68
"87781",25,"1986",1,3,1,2,2,68
"87805",39,"1986",2,2,1,2,2,67
"87847",39,"1986",2,3,1,2,2,62
"87901",38,"1986",4,2,1,2,2,67
"87921",38,"1986",1,2,1,2,2,68
"87970",5,"1986",1,1,2,2,2,68
"87973",5,"1986",1,3,1,2,2,65
"87974",5,"1986",1,3,1,2,2,68
"87987",40,"1986",1,3,1,2,2,64
"88019",11,"1986",1,2,1,2,2,67
"88100",17,"1986",2,2,1,2,2,67
"88151",17,"1986",1,1,1,2,2,65
"88169",17,"1986",1,1,1,1,2,64
"88183",17,"1986",1,2,1,2,2,67
"88201",35,"1986",3,1,1,2,2,67
"88202",35,"1986",3,1,1,2,2,68
"88438",37,"1986",4,3,1,2,2,68
"88441",37,"1986",4,3,1,2,2,68
"88442",37,"1986",4,3,1,2,2,68
"88443",37,"1986",4,3,1,2,2,68
"88449",37,"1986",3,3,1,2,2,68
"88463",37,"1986",2,3,1,2,2,68
"88550",34,"1986",2,1,1,1,2,67
"88557",34,"1986",2,2,1,1,2,67
"88558",34,"1986",2,2,1,1,2,68
"88579",34,"1986",2,3,1,2,2,64
"88587",27,"1986",2,3,1,1,2,65
"88648",1,"1986",1,2,1,2,2,67
"88651",1,"1986",4,3,1,2,2,65
"88679",1,"1986",1,2,1,2,2,68
"88700",17,"1986",2,1,1,1,2,62
"88710",17,"1986",2,3,2,2,2,67
"88720",17,"1986",2,1,2,2,2,62
"88730",17,"1986",4,1,1,2,2,65
"88742",17,"1986",1,3,1,2,2,65
"88746",17,"1986",3,1,1,2,2,68
"88773",17,"1986",2,3,1,2,2,67
"88780",17,"1986",1,2,1,1,2,67
"88816",19,"1986",2,2,1,2,2,65
"88890",21,"1986",1,3,1,2,2,68
"88914",26,"1986",2,3,1,2,2,65
"88962",26,"1986",1,3,1,2,2,63
"88993",28,"1986",2,1,1,2,2,60
"88994",28,"1986",1,3,1,2,2,68
"88997",28,"1986",3,3,1,2,2,64
"89089",4,"1986",2,1,1,2,2,65
"89090",4,"1986",2,1,1,2,2,60
"89108",4,"1986",1,3,1,2,2,68
"89148",21,"1986",1,1,1,1,2,62
"89182",21,"1986",1,1,1,1,2,68
"89184",21,"1986",1,1,2,2,2,64
"89202",21,"1986",1,2,1,1,2,68
"89208",21,"1986",1,3,2,2,2,68
"89209",21,"1986",1,2,2,2,2,64
"89217",21,"1986",1,3,2,2,2,64
"89301",21,"1986",2,1,1,1,2,65
"89302",21,"1986",2,2,2,2,2,68
"89359",16,"1986",2,2,4,2,2,65
"89389",19,"1986",1,1,3,2,2,65
"89398",19,"1986",2,2,1,2,2,65
"89400",19,"1986",2,2,1,2,2,64
"89474",19,"1986",2,3,1,2,2,64
"89578",8,"1986",2,1,2,2,2,64
"89606",8,"1986",1,1,1,2,2,65
"89621",8,"1986",1,1,1,1,2,68
"89622",8,"1986",2,3,1,2,2,68
"89641",8,"1986",2,1,2,2,2,64
"89674",6,"1986",1,1,1,2,2,65
"89677",6,"1986",2,2,1,2,2,67
"89679",6,"1986",1,1,2,1,2,64
"89680",6,"1986",1,1,2,1,2,68
"89699",6,"1986",1,1,1,2,2,68
"89702",6,"1986",1,2,4,2,2,65
"89707",6,"1986",1,3,1,2,2,65
"89743",12,"1986",1,2,1,2,2,64
"89765",12,"1986",2,1,2,2,2,62
"89766",12,"1986",2,1,2,2,2,68
"89767",12,"1986",2,1,2,2,2,68
"89768",12,"1986",2,1,2,2,2,65
"89770",12,"1986",2,1,1,2,2,68
"89791",12,"1986",1,3,2,2,2,64
"89797",12,"1986",1,2,1,2,2,64
"89798",12,"1986",1,2,1,2,2,63
"89801",12,"1986",1,3,1,2,2,68
"89807",12,"1986",2,1,1,2,2,65
"89810",12,"1986",2,1,1,2,2,65
"89826",12,"1986",1,1,1,2,2,64
"89828",12,"1986",1,1,1,2,2,65
"89845",12,"1986",1,1,2,2,2,67
"89869",12,"1986",1,1,2,2,2,64
"89879",12,"1986",1,1,2,2,2,67
"89888",12,"1986",1,3,1,2,2,67
"89889",12,"1986",1,3,1,2,2,68
"89894",12,"1986",1,2,1,2,2,64
"89895",12,"1986",1,2,1,2,2,64
"89896",12,"1986",1,2,1,2,2,68
"89897",12,"1986",1,2,1,2,2,65
"89898",12,"1986",1,2,1,2,2,68
"89910",12,"1986",2,1,1,2,2,68
"89962",9,"1986",1,1,1,2,2,65
"89970",7,"1986",2,1,1,2,2,65
"89976",7,"1986",1,1,2,2,2,67
"89992",7,"1986",1,1,2,2,2,67
"90063",6,"1986",2,3,1,2,2,67
"90092",6,"1986",2,3,1,2,2,68
"90124",18,"1986",2,1,1,2,2,68
"90240",14,"1986",2,3,1,2,2,67
"90261",14,"1986",1,2,1,2,2,68
"90473",15,"1986",2,3,1,2,2,67
"90553",15,"1986",1,1,1,2,2,68
"90562",15,"1986",3,1,1,2,2,65
"90563",15,"1986",3,1,1,2,2,65
"90577",15,"1986",2,2,1,2,2,68
"90610",3,"1986",2,3,1,2,2,65
"90652",3,"1986",1,2,2,8,2,65
"90669",39,"1986",1,2,1,2,2,64
"90716",33,"1986",2,2,1,2,2,67
"90749",33,"1986",2,1,2,2,2,65
"90829",25,"1986",1,3,1,2,2,60
"90836",39,"1986",1,2,4,2,2,65
"90851",39,"1986",2,3,1,2,2,65
"90863",39,"1986",1,3,1,2,2,67
"90959",38,"1986",1,3,1,2,2,67
"90984",38,"1986",1,2,1,2,2,68
"90993",38,"1986",1,2,1,2,2,68
"90994",38,"1986",1,2,1,2,2,68
"91027",5,"1986",3,2,1,2,2,68
"91032",5,"1986",1,2,1,2,2,68
"91099",11,"1986",1,1,2,2,2,65
"91115",11,"1986",1,2,1,2,2,65
"91136",11,"1986",1,2,1,1,2,65
"91137",11,"1986",1,2,1,1,2,60
"91177",29,"1986",1,3,1,2,2,68
"91182",29,"1986",1,1,1,2,2,68
"91190",29,"1986",1,3,1,2,2,68
"91198",29,"1986",2,1,1,2,2,68
"91240",17,"1986",1,2,1,1,2,64
"91260",17,"1986",1,1,1,2,2,68
"91272",17,"1986",1,2,2,2,2,65
"91285",17,"1986",1,1,2,2,2,64
"91293",17,"1986",2,2,1,1,2,64
"91324",17,"1986",1,2,1,2,2,68
"91325",17,"1986",1,2,1,2,2,68
"91339",17,"1986",1,1,1,1,2,64
"91340",17,"1986",1,1,1,1,2,64
"91373",17,"1986",1,1,4,2,2,64
"91374",17,"1986",2,1,1,1,2,63
"91402",24,"1986",1,2,1,1,2,68
"91477",35,"1986",1,3,3,2,2,67
"91497",24,"1986",1,2,1,2,2,65
"91499",35,"1986",1,1,1,2,2,65
"91577",31,"1986",3,1,1,2,2,64
"91587",31,"1986",1,3,1,2,2,68
"91599",31,"1986",1,3,1,2,2,68
"91683",36,"1986",2,2,1,2,2,68
"91687",36,"1986",2,1,3,2,2,68
"91848",34,"1986",1,3,1,2,2,65
"91854",34,"1986",2,1,1,2,2,68
"91862",34,"1986",1,1,2,2,2,68
"91863",34,"1986",1,1,2,2,2,68
"91923",27,"1986",2,1,1,2,2,68
"91948",27,"1986",2,3,1,2,2,68
"91952",27,"1986",2,2,1,2,2,64
"91953",27,"1986",2,2,1,2,2,65
"91954",27,"1986",2,2,1,2,2,68
"91967",27,"1986",1,3,1,2,2,68
"91973",27,"1986",1,2,1,2,2,65
"91975",27,"1986",1,2,1,2,2,65
"92009",1,"1986",1,3,1,2,2,68
"92051",1,"1986",1,2,1,1,2,67
"92098",17,"1986",1,2,1,2,2,68
"92145",17,"1986",2,2,1,1,2,65
"92240",21,"1987",1,3,1,2,2,65
"92249",26,"1987",1,3,1,2,2,64
"92250",26,"1987",1,3,1,2,2,65
"92296",4,"1987",1,1,1,2,2,64
"92315",26,"1987",4,2,2,2,2,65
"92320",21,"1987",1,3,1,2,2,65
"92330",21,"1987",3,3,4,2,2,64
"92344",21,"1987",1,1,1,1,2,68
"92347",21,"1987",1,1,1,2,2,65
"92397",16,"1987",4,1,1,2,2,65
"92400",16,"1987",2,1,1,2,2,68
"92432",19,"1987",4,1,1,2,2,63
"92434",19,"1987",4,1,1,2,2,60
"92458",8,"1987",1,2,2,2,2,67
"92470",8,"1987",2,2,2,2,2,68
"92488",6,"1987",1,2,2,2,2,68
"92504",6,"1987",2,1,2,2,2,64
"92515",12,"1987",1,1,1,2,2,68
"92681",23,"1987",1,3,1,2,2,68
"92685",23,"1987",2,3,1,2,2,68
"92687",23,"1987",3,3,1,2,2,68
"92702",23,"1987",1,3,1,2,2,62
"92787",3,"1987",1,2,1,2,2,68
"92799",33,"1987",3,1,2,2,2,68
"92811",25,"1987",1,3,1,2,2,68
"92898",29,"1987",3,1,2,2,2,68
"92908",17,"1987",4,1,2,2,2,64
"92909",17,"1987",4,1,2,2,2,67
"92910",17,"1987",4,1,2,2,2,64
"92916",17,"1987",2,1,2,2,2,65
"92934",17,"1987",1,2,1,1,2,64
"92947",24,"1987",4,1,1,2,2,65
"92964",35,"1987",2,3,1,2,2,68
"92965",35,"1987",3,3,1,2,2,68
"92971",35,"1987",5,1,1,2,2,68
"93021",31,"1987",3,2,1,1,2,62
"93032",31,"1987",3,3,1,1,2,68
"93081",34,"1987",4,1,1,2,2,65
"93110",34,"1987",3,3,1,1,2,68
"93228",26,"1987",1,2,1,2,2,68
"93230",26,"1987",2,1,2,2,2,63
"93235",26,"1987",1,1,2,2,2,64
"93244",26,"1987",2,1,2,2,2,63
"93285",4,"1987",3,3,1,2,2,65
"93311",21,"1987",1,2,2,2,2,68
"93318",21,"1987",1,2,2,2,2,64
"93319",21,"1987",1,2,2,2,2,64
"93320",21,"1987",1,2,2,2,2,68
"93344",21,"1987",2,3,1,2,2,68
"93374",20,"1987",1,1,1,2,2,68
"93401",22,"1987",2,3,2,2,2,68
"93404",22,"1987",1,2,2,2,2,64
"93405",4,"1987",1,1,1,2,2,67
"93420",19,"1987",3,3,1,2,2,68
"93463",8,"1987",3,1,1,2,2,64
"93464",8,"1987",3,1,1,2,2,68
"93500",6,"1987",1,3,1,2,2,68
"93509",6,"1987",1,3,1,2,2,68
"93518",6,"1987",2,1,1,1,2,64
"93642",14,"1987",1,3,1,2,2,65
"93651",14,"1987",1,3,1,2,2,68
"93683",10,"1987",3,2,2,2,2,60
"93746",15,"1987",3,3,2,2,2,64
"93747",15,"1987",3,3,2,2,2,65
"93759",15,"1987",3,3,2,2,2,68
"93765",15,"1987",2,1,1,2,2,68
"93780",15,"1987",2,2,1,2,2,64
"93788",3,"1987",4,1,1,2,2,64
"93805",39,"1987",4,3,1,2,2,68
"93916",11,"1987",2,1,2,2,2,68
"93934",11,"1987",6,1,1,2,2,68
"93971",17,"1987",4,3,1,2,2,65
"94006",24,"1987",1,3,1,2,2,68
"94007",24,"1987",1,3,1,2,2,68
"94024",24,"1987",1,2,1,2,2,65
"94072",31,"1987",2,2,1,2,2,64
"94073",31,"1987",2,2,1,2,2,64
"94074",31,"1987",2,2,1,2,2,67
"94117",37,"1987",3,3,1,2,2,67
"94184",1,"1987",2,3,1,2,2,65
"94268",21,"1987",2,2,4,2,2,64
"94281",21,"1987",1,2,1,2,2,63
"94284",21,"1987",1,1,1,1,2,68
"94308",21,"1987",1,3,1,2,2,68
"94312",21,"1987",1,2,1,1,2,68
"94328",21,"1987",1,3,2,2,2,65
"94342",26,"1987",1,1,4,2,2,65
"94390",26,"1987",1,1,2,2,2,68
"94432",26,"1987",1,3,1,2,2,65
"94445",26,"1987",1,1,1,8,2,65
"94455",26,"1987",1,1,2,2,2,68
"94475",26,"1987",1,2,1,2,2,68
"94492",28,"1987",1,3,1,2,2,65
"94515",28,"1987",3,1,1,2,2,68
"94521",28,"1987",1,1,2,2,2,65
"94586",4,"1987",1,3,1,2,2,68
"94607",4,"1987",2,3,1,2,2,65
"94613",4,"1987",2,1,1,2,2,64
"94616",4,"1987",2,1,1,2,2,68
"94638",4,"1987",1,3,2,2,2,64
"94692",4,"1987",1,3,1,2,2,65
"94694",4,"1987",3,3,1,1,2,68
"94727",26,"1987",1,3,1,2,2,65
"94792",21,"1987",1,1,2,2,2,68
"94794",21,"1987",1,1,2,2,2,68
"94820",21,"1987",1,3,1,8,2,68
"94844",21,"1987",1,2,1,1,2,64
"94860",21,"1987",1,3,2,2,2,64
"94861",21,"1987",1,2,2,2,2,64
"94868",21,"1987",2,2,1,1,2,64
"94901",21,"1987",1,1,1,1,2,68
"94910",21,"1987",2,1,1,1,2,67
"94912",21,"1987",1,1,1,1,2,64
"94913",21,"1987",1,1,1,1,2,64
"94914",21,"1987",1,1,1,1,2,63
"94939",21,"1987",2,3,2,2,2,64
"94941",21,"1987",2,3,2,2,2,64
"94942",21,"1987",1,1,2,2,2,65
"94949",21,"1987",1,3,4,2,2,64
"94963",21,"1987",2,3,1,2,2,64
"95015",21,"1987",1,2,1,2,2,65
"95035",21,"1987",1,1,4,2,2,64
"95066",22,"1987",2,3,1,2,2,68
"95118",22,"1987",1,1,2,2,2,65
"95119",22,"1987",1,1,2,2,2,67
"95130",21,"1987",1,2,1,2,2,65
"95132",21,"1987",1,3,1,2,2,65
"95197",21,"1987",2,1,1,1,2,67
"95221",20,"1987",1,3,1,2,2,64
"95301",20,"1987",1,3,1,2,2,64
"95324",16,"1987",1,1,2,2,2,68
"95325",16,"1987",1,1,1,2,2,68
"95350",16,"1987",1,1,1,2,2,67
"95352",16,"1987",1,1,2,2,2,64
"95392",19,"1987",3,1,1,2,2,68
"95393",19,"1987",3,1,1,2,2,68
"95394",19,"1987",3,1,1,2,2,68
"95396",19,"1987",3,1,1,2,2,62
"95458",19,"1987",2,1,1,2,2,68
"95459",19,"1987",2,1,1,2,2,64
"95475",19,"1987",3,3,1,2,2,67
"95497",19,"1987",3,2,1,2,2,68
"95581",19,"1987",1,1,2,2,2,68
"95619",19,"1987",2,1,1,2,2,65
"95637",32,"1987",1,2,1,2,2,68
"95696",32,"1987",3,3,1,2,2,68
"95802",8,"1987",1,1,1,2,2,68
"95821",8,"1987",2,2,1,2,2,65
"95896",6,"1987",1,3,2,8,2,65
"95897",6,"1987",1,3,2,8,2,68
"95898",6,"1987",1,3,2,8,2,68
"95938",6,"1987",2,3,1,2,2,68
"95954",6,"1987",1,2,2,2,2,64
"95990",6,"1987",1,1,2,2,2,64
"96009",6,"1987",1,3,2,2,2,65
"96012",6,"1987",1,2,1,2,2,65
"96070",6,"1987",3,3,1,2,2,67
"96094",6,"1987",2,2,2,2,2,67
"96110",12,"1987",1,1,1,2,2,63
"96166",12,"1987",2,1,2,2,2,64
"96167",12,"1987",2,1,2,2,2,65
"96199",12,"1987",1,2,1,2,2,65
"96213",12,"1987",1,1,1,2,2,67
"96225",12,"1987",1,1,1,2,2,68
"96226",12,"1987",1,1,1,2,2,60
"96263",12,"1987",1,2,1,2,2,65
"96264",12,"1987",1,2,1,2,2,68
"96305",12,"1987",2,2,2,2,2,65
"96306",12,"1987",2,2,2,2,2,65
"96307",12,"1987",2,2,2,2,2,65
"96314",12,"1987",1,3,2,2,2,64
"96324",12,"1987",2,3,1,2,2,65
"96337",12,"1987",3,3,1,1,2,68
"96358",12,"1987",1,2,2,2,2,68
"96384",12,"1987",1,3,2,2,2,65
"96410",12,"1987",2,1,2,2,2,67
"96426",12,"1987",2,2,1,2,2,67
"96463",12,"1987",1,3,1,2,2,68
"96494",12,"1987",2,3,1,2,2,68
"96541",9,"1987",1,2,1,2,2,65
"96563",9,"1987",2,1,2,2,2,64
"96606",7,"1987",1,2,1,2,2,65
"96679",16,"1987",1,1,2,2,2,68
"96686",16,"1987",1,1,1,2,2,65
"96716",32,"1987",1,3,1,2,2,65
"96745",6,"1987",1,3,1,2,2,68
"96800",6,"1987",1,3,1,2,2,68
"96879",18,"1987",4,1,1,2,2,68
"96894",18,"1987",1,3,1,2,2,65
"97040",14,"1987",3,2,1,2,2,64
"97085",14,"1987",2,2,2,2,2,65
"97091",14,"1987",3,3,1,2,2,68
"97149",10,"1987",2,2,2,2,2,65
"97170",10,"1987",3,3,1,2,2,68
"97222",10,"1987",2,2,1,2,2,65
"97282",10,"1987",2,3,1,2,2,68
"97306",10,"1987",1,3,1,2,2,68
"97312",10,"1987",1,3,2,2,2,68
"97336",10,"1987",1,3,1,1,2,68
"97419",2,"1987",2,2,2,2,2,64
"97423",2,"1987",1,2,2,2,2,64
"97524",15,"1987",1,1,2,2,2,63
"97529",15,"1987",1,1,1,1,2,67
"97547",15,"1987",2,1,1,2,2,67
"97548",15,"1987",2,1,1,2,2,67
"97610",15,"1987",1,3,1,2,2,68
"97696",15,"1987",1,1,2,2,2,63
"97702",15,"1987",2,2,2,2,2,65
"97711",15,"1987",2,2,1,2,2,68
"97744",15,"1987",4,1,1,1,2,67
"97745",15,"1987",4,1,1,1,2,65
"97746",15,"1987",4,1,1,1,2,67
"97748",15,"1987",4,1,1,1,2,67
"97794",3,"1987",1,3,1,2,2,65
"97836",3,"1987",1,1,1,2,2,65
"97874",39,"1987",1,3,2,2,2,68
"97875",39,"1987",1,3,2,2,2,65
"97891",39,"1987",1,1,2,2,2,65
"97893",39,"1987",2,1,2,2,2,68
"97946",33,"1987",2,3,1,2,2,68
"98003",33,"1987",4,1,1,2,2,65
"98007",33,"1987",4,2,1,1,2,68
"98039",33,"1987",1,3,1,1,2,60
"98040",33,"1987",1,3,1,1,2,65
"98087",25,"1987",1,3,4,2,2,65
"98103",25,"1987",2,3,1,2,2,68
"98111",25,"1987",1,3,1,2,2,68
"98185",39,"1987",1,3,1,2,2,65
"98195",39,"1987",2,2,1,2,2,68
"98196",39,"1987",2,2,1,2,2,68
"98297",39,"1987",2,1,1,2,2,68
"98308",39,"1987",2,2,1,2,2,68
"98388",38,"1987",1,1,2,2,2,68
"98401",38,"1987",1,1,1,2,2,65
"98402",38,"1987",1,1,1,2,2,65
"98456",38,"1987",1,3,1,2,2,64
"98490",38,"1987",4,1,1,2,2,60
"98508",5,"1987",3,2,1,2,2,68
"98509",5,"1987",3,2,1,2,2,68
"98513",5,"1987",1,1,1,2,2,68
"98517",5,"1987",1,3,1,2,2,68
"98532",5,"1987",1,2,1,2,2,68
"98533",5,"1987",1,2,1,2,2,67
"98534",5,"1987",1,2,1,2,2,67
"98541",5,"1987",1,2,2,2,2,67
"98542",5,"1987",1,2,2,2,2,64
"98569",40,"1987",2,3,2,2,2,60
"98644",11,"1987",1,2,1,2,2,64
"98672",11,"1987",1,1,1,2,2,67
"98696",11,"1987",1,3,2,2,2,68
"98788",29,"1987",3,2,1,2,2,65
"98842",17,"1987",1,2,1,1,2,68
"98917",17,"1987",1,3,1,1,2,68
"98921",17,"1987",1,2,1,1,2,68
"98961",17,"1987",1,3,1,1,2,64
"98963",17,"1987",2,1,1,1,2,64
"98964",17,"1987",2,1,1,1,2,64
"98967",17,"1987",2,2,1,1,2,62
"98970",17,"1987",1,2,1,1,2,68
"98974",17,"1987",2,2,1,1,2,64
"98978",17,"1987",2,2,1,1,2,64
"98979",17,"1987",2,2,1,1,2,64
"99008",17,"1987",2,2,1,2,2,68
"99013",17,"1987",2,1,2,2,2,62
"99064",35,"1987",2,3,1,2,2,60
"99087",24,"1987",2,1,1,1,2,65
"99208",24,"1987",1,3,1,2,2,65
"99279",35,"1987",2,2,1,2,2,68
"99287",24,"1987",1,2,1,2,2,68
"99289",35,"1987",1,3,1,1,2,67
"99292",35,"1987",1,1,1,2,2,68
"99366",30,"1987",1,2,1,2,2,68
"99391",30,"1987",1,3,1,1,2,67
"99482",31,"1987",1,1,1,2,2,65
"99521",31,"1987",1,1,1,2,2,68
"99651",36,"1987",1,2,1,2,2,65
"99658",37,"1987",1,3,1,2,2,68
"99702",37,"1987",2,1,1,2,2,67
"99747",37,"1987",2,3,1,2,2,65
"99787",37,"1987",2,3,1,2,2,65
"99885",34,"1987",4,1,1,2,2,65
"99919",34,"1987",2,2,4,2,2,64
"99934",34,"1987",2,3,1,2,2,67
"99957",34,"1987",1,2,1,1,2,64
"99968",34,"1987",2,2,3,2,2,65
"100117",27,"1987",3,3,1,1,2,68
"100126",27,"1987",1,2,1,2,2,68
"100128",27,"1987",1,3,1,2,2,67
"100142",27,"1987",2,2,1,2,2,67
"100164",1,"1987",1,3,1,1,2,67
"100192",1,"1987",2,3,1,1,2,64
"100195",1,"1987",2,3,1,2,2,68
"100251",1,"1987",1,3,1,2,2,67
"100254",1,"1987",1,1,1,2,2,68
"100395",17,"1987",2,2,1,1,2,68
"100410",17,"1987",1,1,1,1,2,64
"100415",17,"1987",4,2,1,1,2,65
"100416",17,"1987",4,2,1,1,2,65
"100463",17,"1987",1,1,2,2,2,65
"100465",17,"1987",1,2,2,2,2,68
"100509",17,"1987",2,2,1,1,2,62
"100530",17,"1987",1,3,1,2,2,68
"100531",17,"1987",1,3,1,2,2,64
"100533",17,"1987",1,3,1,2,2,68
"100546",17,"1987",2,3,4,2,2,60
"100555",17,"1987",1,2,1,2,2,64
"100558",17,"1987",1,3,2,2,2,62
"100568",13,"1987",1,3,1,2,2,64
"100663",2,"1987",2,3,1,2,2,65
"100704",21,"1988",4,1,1,2,2,67
"100705",21,"1988",4,1,1,2,2,68
"100730",21,"1988",1,3,4,2,2,67
"100732",21,"1988",1,3,1,1,2,62
"100776",26,"1988",1,3,1,2,2,65
"100822",26,"1988",1,2,1,2,2,64
"100827",26,"1988",1,3,1,2,2,68
"100840",26,"1988",1,1,2,2,2,65
"100870",26,"1988",1,1,2,2,2,67
"100871",26,"1988",1,1,2,2,2,67
"100902",26,"1988",1,1,2,2,2,64
"100904",26,"1988",1,1,2,2,2,67
"100905",26,"1988",1,1,2,2,2,68
"100913",26,"1988",1,1,1,2,2,67
"100955",26,"1988",3,3,1,2,2,63
"100959",26,"1988",3,1,1,2,2,67
"100991",26,"1988",1,3,2,2,2,65
"101069",28,"1988",1,3,1,2,2,68
"101138",28,"1988",2,1,1,2,2,67
"101167",4,"1988",1,2,2,2,2,68
"101217",4,"1988",4,3,4,2,2,64
"101223",4,"1988",1,1,4,2,2,67
"101229",4,"1988",2,3,2,2,2,65
"101239",4,"1988",2,2,1,1,2,64
"101280",4,"1988",2,1,1,2,2,64
"101307",4,"1988",1,3,1,2,2,68
"101308",4,"1988",1,3,1,2,2,68
"101332",4,"1988",1,2,1,2,2,68
"101417",21,"1988",2,3,1,2,2,67
"101457",21,"1988",2,1,1,2,2,64
"101481",21,"1988",1,2,1,2,2,65
"101485",21,"1988",1,2,1,1,2,68
"101534",21,"1988",2,3,1,2,2,60
"101535",21,"1988",2,3,1,2,2,65
"101579",21,"1988",4,1,1,2,2,68
"101588",21,"1988",2,3,3,1,2,65
"101601",21,"1988",1,3,3,2,2,65
"101659",21,"1988",2,2,4,2,2,62
"101673",21,"1988",1,1,1,1,2,68
"101727",21,"1988",1,3,1,2,2,67
"101761",22,"1988",1,3,1,2,2,68
"101769",22,"1988",1,3,2,1,2,68
"101800",22,"1988",1,3,1,2,2,68
"102009",20,"1988",2,2,1,2,2,68
"102049",16,"1988",2,1,1,2,2,60
"102097",19,"1988",3,2,1,2,2,64
"102110",19,"1988",1,2,1,2,2,68
"102111",19,"1988",1,2,1,2,2,68
"102141",19,"1988",1,3,1,2,2,67
"102161",19,"1988",1,1,1,2,2,65
"102187",19,"1988",1,3,1,2,2,68
"102229",19,"1988",1,3,1,2,2,62
"102272",19,"1988",2,2,1,2,2,68
"102273",19,"1988",1,3,1,2,2,68
"102274",19,"1988",2,3,1,2,2,68
"102275",19,"1988",2,3,1,2,2,65
"102276",19,"1988",2,3,1,2,2,68
"102277",19,"1988",2,3,1,2,2,68
"102298",19,"1988",1,1,1,2,2,65
"102324",19,"1988",1,1,1,2,2,68
"102440",32,"1988",1,1,1,2,2,67
"102450",32,"1988",1,1,1,2,2,68
